text,iso,dimensionality,form,motion_type,motion_class,motion_sense,semantic_type,motion_signal_type
™,O,,,,,,,
s,O,,,,,,,
tallest,O,,,,,,,
mountain,PLACE,,NOM,,,,,
.,O,,,,,,,
All,O,,,,,,,
these,O,,,,,,,
glaciers,PATH,,NOM,,,,,
that,O,,,,,,,
you,O,,,,,,,
see,O,,,,,,,
in,O,,,,,,,
these,O,,,,,,,
photos,O,,,,,,,
are,O,,,,,,,
shrinking,MOTION,,,MANNER,MOVE,INTRINSIC_CHANGE,,
",",O,,,,,,,
and,O,,,,,,,
are,O,,,,,,,
all,O,,,,,,,
essential,O,,,,,,,
for,O,,,,,,,
the,O,,,,,,,
agriculture,NONMOTION_EVENT,,,,,,,
that,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
have,O,,,,,,,
biked,MOTION,,,COMPOUND,MOVE_EXTERNAL,LITERAL,,
by,MOTION_SIGNAL,,,,,,,PATH
here,PLACE,,NOM,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Chile,PLACE,,NAM,,,,,
.,O,,,,,,,
Final,O,,,,,,,
Thoughts,O,,,,,,,
from,O,,,,,,,
Buenos,O,,,,,,,
Aires,O,,,,,,,
Saturday,O,,,,,,,
",",O,,,,,,,
March,O,,,,,,,
31st,O,,,,,,,
",",O,,,,,,,
2007,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
write,NONMOTION_EVENT,,,,,,,
you,O,,,,,,,
from,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Buenos,PLACE,,NAM,,,,,
Aires,PLACE,,NAM,,,,,
Aires,O,,,,,,,
",",O,,,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
I,SPATIAL_ENTITY,,NOM,,,,,
am,O,,,,,,,
preparing,NONMOTION_EVENT,,,,,,,
for,O,,,,,,,
the,O,,,,,,,
return,MOTION,,,PATH,REACH,LITERAL,,
home,MOTION,,,PATH,REACH,LITERAL,,
home,O,,,,,,,
to,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
States,PLACE,,NAM,,,,,
.,O,,,,,,,
My,O,,,,,,,
head,O,,,,,,,
is,O,,,,,,,
still,O,,,,,,,
spinning,O,,,,,,,
a,O,,,,,,,
bit,O,,,,,,,
from,O,,,,,,,
finishing,O,,,,,,,
this,O,,,,,,,
trip,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
organizing,O,,,,,,,
my,O,,,,,,,
thoughts,O,,,,,,,
is,O,,,,,,,
proving,O,,,,,,,
to,O,,,,,,,
be,O,,,,,,,
difficult,O,,,,,,,
.,O,,,,,,,
Nearly,O,,,,,,,
17,O,,,,,,,
months,O,,,,,,,
ago,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
biked,MOTION,,,COMPOUND,DETACH,LITERAL,,
out,MOTION_SIGNAL,,,,,,,PATH
my,O,,,,,,,
front,O,,,,,,,
door,PLACE,,NOM,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
California,PLACE,,NAM,,,,,
and,O,,,,,,,
started,O,,,,,,,
biking,MOTION,,,COMPOUND,MOVE,LITERAL,,
south,MOTION_SIGNAL,,,,,,,PATH
.,O,,,,,,,
Just,O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
days,O,,,,,,,
ago,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
arrived,MOTION,,,PATH,REACH,LITERAL,,
at,O,,,,,,,
the,O,,,,,,,
end,PLACE,,NOM,,,,,
of,O,,,,,,,
the,O,,,,,,,
road,PATH,,NOM,,,,,
",",O,,,,,,,
as,O,,,,,,,
far,MOTION_SIGNAL,,,,,,,PATH
south,MOTION_SIGNAL,,,,,,,PATH
south,O,,,,,,,
as,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
can,O,,,,,,,
bike,MOTION,,,COMPOUND,MOVE,LITERAL,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
South,PLACE,,NAM,,,,,
America,PLACE,,NAM,,,,,
America,O,,,,,,,
.,O,,,,,,,
Much,O,,,,,,,
happened,O,,,,,,,
in,O,,,,,,,
these,O,,,,,,,
17,O,,,,,,,
months,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
now,O,,,,,,,
have,O,,,,,,,
personal,O,,,,,,,
connections,O,,,,,,,
with,O,,,,,,,
so,O,,,,,,,
many,O,,,,,,,
people,SPATIAL_ENTITY,,NOM,,,,,
across,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
two,O,,,,,,,
continents,PLACE,,NOM,,,,,
â€,O,,,,,,,
“,O,,,,,,,
people,O,,,,,,,
whose,O,,,,,,,
houses,PLACE,,NOM,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
stayed,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
or,O,,,,,,,
camped,NONMOTION_EVENT,,,,,,,
next,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
now,O,,,,,,,
speak,O,,,,,,,
very,O,,,,,,,
good,O,,,,,,,
Spanish,O,,,,,,,
",",O,,,,,,,
some,O,,,,,,,
Portuguese,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
phrases,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
native,O,,,,,,,
language,O,,,,,,,
of,O,,,,,,,
Quechua,O,,,,,,,
(,O,,,,,,,
useful,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
mountains,PATH,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Peru,PLACE,,NAM,,,,,
),O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
have,O,,,,,,,
taken,MOTION,,,COMPOUND,FOLLOW,LITERAL,,
a,MOTION_SIGNAL,,,,,,,MANNER
boat,MOTION_SIGNAL,,,,,,,MANNER
boat,O,,,,,,,
up,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
Amazon,PATH,,NAM,,,,,
",",O,,,,,,,
crossed,MOTION,,,PATH,FOLLOW,LITERAL,,
dirt,O,,,,,,,
roads,PATH,,NOM,,,,,
over,MOTION_SIGNAL,,,,,,,PATH
"15,000",MEASURE,,,,,,,
ft,MEASURE,,,,,,,
ft,O,,,,,,,
Andean,O,,,,,,,
passes,PATH,,NOM,,,,,
",",O,,,,,,,
luckily,O,,,,,,,
escaped,NONMOTION_EVENT,,,,,,,
bandits,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
southern,O,,,,,,,
Mexico,PLACE,,NAM,,,,,
",",O,,,,,,,
felt,O,,,,,,,
the,O,,,,,,,
wind,SPATIAL_ENTITY,,NOM,,,,,
and,O,,,,,,,
rain,SPATIAL_ENTITY,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
Patagonia,PLACE,,NAM,,,,,
",",O,,,,,,,
and,O,,,,,,,
dodged,MOTION,,,PATH,MOVE_EXTERNAL,LITERAL,,
buses,SPATIAL_ENTITY,,NOM,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
capital,O,,,,,,,
cities,PLACE,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
nearly,O,,,,,,,
every,O,,,,,,,
country,PLACE,,NOM,,,,,
.,O,,,,,,,
It,O,,,,,,,
is,O,,,,,,,
difficult,O,,,,,,,
to,O,,,,,,,
believe,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
was,O,,,,,,,
able,O,,,,,,,
to,O,,,,,,,
experience,O,,,,,,,
all,O,,,,,,,
of,O,,,,,,,
this,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
looking,O,,,,,,,
through,O,,,,,,,
my,O,,,,,,,
pictures,O,,,,,,,
and,O,,,,,,,
journals,O,,,,,,,
is,O,,,,,,,
an,O,,,,,,,
emotional,O,,,,,,,
experience,O,,,,,,,
.,O,,,,,,,
Global,O,,,,,,,
warming,O,,,,,,,
is,O,,,,,,,
a,O,,,,,,,
problem,O,,,,,,,
that,O,,,,,,,
has,O,,,,,,,
no,O,,,,,,,
borders,O,,,,,,,
and,O,,,,,,,
will,O,,,,,,,
affect,O,,,,,,,
all,O,,,,,,,
of,O,,,,,,,
us,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
to,O,,,,,,,
solve,O,,,,,,,
it,O,,,,,,,
will,O,,,,,,,
require,O,,,,,,,
all,O,,,,,,,
of,O,,,,,,,
us,O,,,,,,,
to,O,,,,,,,
work,O,,,,,,,
together,O,,,,,,,
.,O,,,,,,,
It,O,,,,,,,
will,O,,,,,,,
cause,O,,,,,,,
water,O,,,,,,,
problems,O,,,,,,,
",",O,,,,,,,
deadly,O,,,,,,,
storms,O,,,,,,,
",",O,,,,,,,
agricultural,O,,,,,,,
losses,O,,,,,,,
",",O,,,,,,,
rising,MOTION,,,PATH,MOVE,LITERAL,,
sea,O,,,,,,,
level,PATH,,NOM,,,,,
",",O,,,,,,,
heat,O,,,,,,,
waves,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
major,O,,,,,,,
extinctions,NONMOTION_EVENT,,,,,,,
on,SPATIAL_SIGNAL,,,,,,DIR_TOP,
land,PLACE,,NOM,,,,,
and,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
oceans,PLACE,,NOM,,,,,
.,O,,,,,,,
We,O,,,,,,,
simply,O,,,,,,,
do,O,,,,,,,
not,O,,,,,,,
want,O,,,,,,,
a,O,,,,,,,
planet,O,,,,,,,
with,O,,,,,,,
these,O,,,,,,,
problems,O,,,,,,,
â€,O,,,,,,,
“,O,,,,,,,
why,O,,,,,,,
should,O,,,,,,,
we,O,,,,,,,
tolerate,O,,,,,,,
these,O,,,,,,,
results,O,,,,,,,
?,O,,,,,,,
In,O,,,,,,,
terms,O,,,,,,,
of,O,,,,,,,
getting,O,,,,,,,
the,O,,,,,,,
word,O,,,,,,,
out,O,,,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
had,O,,,,,,,
far,O,,,,,,,
more,O,,,,,,,
success,O,,,,,,,
than,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
expected,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
visited,MOTION,,,PATH,REACH,LITERAL,,
over,O,,,,,,,
60,O,,,,,,,
schools,PLACE,,NOM,,,,,
",",O,,,,,,,
giving,NONMOTION_EVENT,,,,,,,
talks,NONMOTION_EVENT,,,,,,,
to,O,,,,,,,
thousands,O,,,,,,,
of,O,,,,,,,
students,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
appeared,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
national,O,,,,,,,
media,O,,,,,,,
in,O,,,,,,,
nearly,O,,,,,,,
every,O,,,,,,,
country,O,,,,,,,
â€,O,,,,,,,
“,O,,,,,,,
whether,O,,,,,,,
television,O,,,,,,,
",",O,,,,,,,
radio,O,,,,,,,
",",O,,,,,,,
or,O,,,,,,,
newspapers,O,,,,,,,
.,O,,,,,,,
Thousands,O,,,,,,,
have,O,,,,,,,
followed,O,,,,,,,
my,O,,,,,,,
journey,O,,,,,,,
on,O,,,,,,,
this,O,,,,,,,
site,O,,,,,,,
.,O,,,,,,,
This,O,,,,,,,
success,O,,,,,,,
combined,O,,,,,,,
with,O,,,,,,,
the,O,,,,,,,
generosity,O,,,,,,,
of,O,,,,,,,
all,O,,,,,,,
the,O,,,,,,,
people,SPATIAL_ENTITY,,NOM,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
met,MOTION,,,PATH,HIT,LITERAL,,
along,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
the,O,,,,,,,
road,PATH,,NOM,,,,,
leaves,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
feeling,O,,,,,,,
optimistic,O,,,,,,,
about,O,,,,,,,
what,O,,,,,,,
is,O,,,,,,,
possible,O,,,,,,,
.,O,,,,,,,
In,O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
days,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
will,O,,,,,,,
return,MOTION,,,PATH,REACH,LITERAL,,
to,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
United,PLACE,,NAM,,,,,
States,PLACE,,NAM,,,,,
States,O,,,,,,,
",",O,,,,,,,
where,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
am,O,,,,,,,
sure,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
will,O,,,,,,,
be,O,,,,,,,
shocked,O,,,,,,,
by,O,,,,,,,
the,O,,,,,,,
number,O,,,,,,,
of,O,,,,,,,
cars,O,,,,,,,
and,O,,,,,,,
size,O,,,,,,,
of,O,,,,,,,
houses,O,,,,,,,
",",O,,,,,,,
if,O,,,,,,,
nothing,O,,,,,,,
else,O,,,,,,,
.,O,,,,,,,
Many,O,,,,,,,
people,SPATIAL_ENTITY,,NOM,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
have,O,,,,,,,
stayed,NONMOTION_EVENT,,,,,,,
with,O,,,,,,,
on,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
this,O,,,,,,,
trip,PATH,,NOM,,,,,
",",O,,,,,,,
especially,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
countryside,PLACE,,NOM,,,,,
",",O,,,,,,,
live,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
small,O,,,,,,,
houses,PLACE,,NOM,,,,,
",",O,,,,,,,
are,O,,,,,,,
poor,O,,,,,,,
",",O,,,,,,,
own,O,,,,,,,
no,O,,,,,,,
car,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
have,O,,,,,,,
little,O,,,,,,,
healthcare,O,,,,,,,
.,O,,,,,,,
While,O,,,,,,,
they,SPATIAL_ENTITY,,NOM,,,,,
would,O,,,,,,,
laugh,O,,,,,,,
and,O,,,,,,,
share,O,,,,,,,
food,O,,,,,,,
with,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
many,SPATIAL_ENTITY,,NOM,,,,,
want,O,,,,,,,
what,O,,,,,,,
we,O,,,,,,,
have,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
they,SPATIAL_ENTITY,,NOM,,,,,
would,O,,,,,,,
tell,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
so,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
am,O,,,,,,,
left,O,,,,,,,
with,O,,,,,,,
a,O,,,,,,,
desire,O,,,,,,,
to,O,,,,,,,
help,O,,,,,,,
these,O,,,,,,,
people,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
but,O,,,,,,,
also,O,,,,,,,
a,O,,,,,,,
sad,O,,,,,,,
feeling,O,,,,,,,
that,O,,,,,,,
we,O,,,,,,,
can,O,,,,,,,
not,O,,,,,,,
all,O,,,,,,,
be,O,,,,,,,
rich,O,,,,,,,
â€,O,,,,,,,
“,O,,,,,,,
under,O,,,,,,,
our,O,,,,,,,
current,O,,,,,,,
system,O,,,,,,,
",",O,,,,,,,
being,O,,,,,,,
rich,O,,,,,,,
simply,O,,,,,,,
uses,O,,,,,,,
too,O,,,,,,,
many,O,,,,,,,
fossil,O,,,,,,,
fuels,O,,,,,,,
.,O,,,,,,,
If,O,,,,,,,
we,O,,,,,,,
want,O,,,,,,,
the,O,,,,,,,
world,O,,,,,,,
to,O,,,,,,,
be,O,,,,,,,
wealthy,O,,,,,,,
",",O,,,,,,,
we,O,,,,,,,
must,O,,,,,,,
first,O,,,,,,,
figure,O,,,,,,,
out,O,,,,,,,
how,O,,,,,,,
to,O,,,,,,,
be,O,,,,,,,
rich,O,,,,,,,
and,O,,,,,,,
not,O,,,,,,,
produce,O,,,,,,,
so,O,,,,,,,
many,O,,,,,,,
greenhouse,O,,,,,,,
gasses,O,,,,,,,
.,O,,,,,,,
That,O,,,,,,,
is,O,,,,,,,
our,O,,,,,,,
challenge,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
ask,O,,,,,,,
you,O,,,,,,,
all,O,,,,,,,
now,O,,,,,,,
to,O,,,,,,,
turn,O,,,,,,,
your,O,,,,,,,
eyes,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
next,O,,,,,,,
project,O,,,,,,,
",",O,,,,,,,
Ride,MOTION,,,COMPOUND,MOVE,LITERAL,,
for,O,,,,,,,
Climate,O,,,,,,,
USA,O,,,,,,,
",",O,,,,,,,
which,O,,,,,,,
my,O,,,,,,,
riding,MOTION_SIGNAL,,,,,,,MANNER
partner,SPATIAL_ENTITY,,NOM,,,,,
for,O,,,,,,,
that,O,,,,,,,
trip,MOTION,,,COMPOUND,MOVE,LITERAL,,
",",O,,,,,,,
Bill,SPATIAL_ENTITY,,NAM,,,,,
Bradlee,SPATIAL_ENTITY,,NAM,,,,,
Bradlee,O,,,,,,,
",",O,,,,,,,
along,O,,,,,,,
with,O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
excellent,O,,,,,,,
volunteers,O,,,,,,,
",",O,,,,,,,
have,O,,,,,,,
been,O,,,,,,,
assiduously,O,,,,,,,
organizing,O,,,,,,,
while,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
biked,MOTION,,,MANNER,MOVE,LITERAL,,
.,O,,,,,,,
It,MOTION,,,COMPOUND,MOVE_INTERNAL,LITERAL,,
will,O,,,,,,,
be,O,,,,,,,
a,O,,,,,,,
journey,MOTION,,,PATH,MOVE_INTERNAL,LITERAL,,
around,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
United,PLACE,,NAM,,,,,
States,PLACE,,NAM,,,,,
States,O,,,,,,,
to,O,,,,,,,
promote,O,,,,,,,
solutions,O,,,,,,,
on,O,,,,,,,
global,O,,,,,,,
warming,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
we,SPATIAL_ENTITY,,NOM,,,,,
will,O,,,,,,,
start,MOTION_SIGNAL,,,,,,,PATH
in,MOTION_SIGNAL,,,,,,,PATH
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
"Boston,",PLACE,,NAM,,,,,
Massachusetts,PLACE,,NAM,,,,,
",",O,,,,,,,
Massachusetts,O,,,,,,,
on,O,,,,,,,
April,O,,,,,,,
21st,O,,,,,,,
.,O,,,,,,,
It,O,,,,,,,
is,O,,,,,,,
a,O,,,,,,,
project,O,,,,,,,
that,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
deeply,O,,,,,,,
believe,O,,,,,,,
in,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
clear,O,,,,,,,
that,O,,,,,,,
the,O,,,,,,,
U.S.,O,,,,,,,
must,O,,,,,,,
take,O,,,,,,,
serious,O,,,,,,,
action,O,,,,,,,
if,O,,,,,,,
the,O,,,,,,,
world,O,,,,,,,
is,O,,,,,,,
to,O,,,,,,,
succeed,O,,,,,,,
.,O,,,,,,,
You,O,,,,,,,
can,O,,,,,,,
contribute,O,,,,,,,
to,O,,,,,,,
this,O,,,,,,,
project,O,,,,,,,
here,O,,,,,,,
",",O,,,,,,,
or,O,,,,,,,
check,O,,,,,,,
our,O,,,,,,,
schedule,O,,,,,,,
to,O,,,,,,,
see,O,,,,,,,
if,O,,,,,,,
we,SPATIAL_ENTITY,,NOM,,,,,
are,O,,,,,,,
biking,MOTION,,,MANNER,MOVE,LITERAL,,
near,O,,,,,,,
you,SPATIAL_ENTITY,,NOM,,,,,
.,O,,,,,,,
Now,O,,,,,,,
",",O,,,,,,,
though,O,,,,,,,
",",O,,,,,,,
Ride,MOTION,,,COMPOUND,MOVE,LITERAL,,
for,O,,,,,,,
Climate,O,,,,,,,
The,O,,,,,,,
Americas,O,,,,,,,
is,O,,,,,,,
over,O,,,,,,,
.,O,,,,,,,
This,O,,,,,,,
is,O,,,,,,,
the,O,,,,,,,
last,O,,,,,,,
entry,O,,,,,,,
in,O,,,,,,,
these,O,,,,,,,
journals,O,,,,,,,
–,O,,,,,,,
all,O,,,,,,,
future,O,,,,,,,
entries,O,,,,,,,
will,O,,,,,,,
be,O,,,,,,,
found,O,,,,,,,
on,O,,,,,,,
the,O,,,,,,,
Ride,MOTION,,,COMPOUND,MOVE,LITERAL,,
for,O,,,,,,,
Climate,O,,,,,,,
USA,O,,,,,,,
blog,O,,,,,,,
.,O,,,,,,,
Thank,O,,,,,,,
you,O,,,,,,,
again,O,,,,,,,
to,O,,,,,,,
everyone,O,,,,,,,
who,O,,,,,,,
was,O,,,,,,,
a,O,,,,,,,
part,O,,,,,,,
of,O,,,,,,,
this,O,,,,,,,
journey,O,,,,,,,
",",O,,,,,,,
from,O,,,,,,,
those,O,,,,,,,
of,O,,,,,,,
you,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
stayed,O,,,,,,,
with,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
to,O,,,,,,,
those,O,,,,,,,
of,O,,,,,,,
you,O,,,,,,,
who,O,,,,,,,
simply,O,,,,,,,
sent,O,,,,,,,
a,O,,,,,,,
small,O,,,,,,,
email,O,,,,,,,
of,O,,,,,,,
support,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
hope,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
have,O,,,,,,,
given,O,,,,,,,
you,O,,,,,,,
a,O,,,,,,,
bit,O,,,,,,,
of,O,,,,,,,
a,O,,,,,,,
sense,O,,,,,,,
of,O,,,,,,,
what,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
like,O,,,,,,,
to,O,,,,,,,
cross,MOTION,,,PATH,CROSS,LITERAL,,
the,O,,,,,,,
Americas,PLACE,,NAM,,,,,
one,O,,,,,,,
village,PLACE,,NOM,,,,,
at,O,,,,,,,
a,O,,,,,,,
time,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
made,O,,,,,,,
you,O,,,,,,,
feel,O,,,,,,,
a,O,,,,,,,
little,O,,,,,,,
bit,O,,,,,,,
connected,O,,,,,,,
to,O,,,,,,,
the,O,,,,,,,
many,O,,,,,,,
people,SPATIAL_ENTITY,,NOM,,,,,
who,O,,,,,,,
live,NONMOTION_EVENT,,,,,,,
across,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
these,O,,,,,,,
continents,PLACE,,NOM,,,,,
.,O,,,,,,,
See,O,,,,,,,
you,O,,,,,,,
at,O,,,,,,,
Ride,MOTION,,,COMPOUND,MOVE,LITERAL,,
for,O,,,,,,,
Climate,O,,,,,,,
USA,O,,,,,,,
",",O,,,,,,,
David,SPATIAL_ENTITY,,NAM,,,,,
Thanks,O,,,,,,,
to,O,,,,,,,
my,O,,,,,,,
excellent,O,,,,,,,
sponsors,O,,,,,,,
:,O,,,,,,,
Tarptent,O,,,,,,,
",",O,,,,,,,
Mike,O,,,,,,,
’s,O,,,,,,,
Bikes,O,,,,,,,
of,O,,,,,,,
Palo,PLACE,,NAM,,,,,
Alto,PLACE,,NAM,,,,,
Alto,O,,,,,,,
",",O,,,,,,,
Chaco,O,,,,,,,
",",O,,,,,,,
South,O,,,,,,,
American,O,,,,,,,
Explorer,O,,,,,,,
’s,O,,,,,,,
Club,O,,,,,,,
",",O,,,,,,,
the,O,,,,,,,
bomberos,O,,,,,,,
of,O,,,,,,,
Latin,PLACE,,NAM,,,,,
America,PLACE,,NAM,,,,,
America,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
everyone,O,,,,,,,
who,O,,,,,,,
helped,O,,,,,,,
with,O,,,,,,,
this,O,,,,,,,
trip,O,,,,,,,
.,O,,,,,,,
Miles,O,,,,,,,
by,O,,,,,,,
Country,O,,,,,,,
—,O,,,,,,,
—,O,,,,,,,
—,O,,,,,,,
—,O,,,,,,,
—,O,,,,,,,
USA,PLACE,,NAM,,,,,
(,O,,,,,,,
California,PLACE,,NAM,,,,,
),O,,,,,,,
:,O,,,,,,,
853,O,,,,,,,
Mexico,PLACE,,NAM,,,,,
:,O,,,,,,,
"3,052",O,,,,,,,
Guatemala,PLACE,,NAM,,,,,
:,O,,,,,,,
130,O,,,,,,,
Belize,PLACE,,NAM,,,,,
:,O,,,,,,,
339,O,,,,,,,
Honduras,PLACE,,NAM,,,,,
:,O,,,,,,,
463,O,,,,,,,
El,PLACE,,NAM,,,,,
Salvador,PLACE,,NAM,,,,,
Salvador,O,,,,,,,
:,O,,,,,,,
225,O,,,,,,,
Nicaragua,PLACE,,NAM,,,,,
:,O,,,,,,,
299,O,,,,,,,
Costa,PLACE,,NAM,,,,,
Rica,PLACE,,NAM,,,,,
Rica,O,,,,,,,
:,O,,,,,,,
404,O,,,,,,,
Panama,PLACE,,NAM,,,,,
:,O,,,,,,,
344,O,,,,,,,
Colombia,PLACE,,NAM,,,,,
:,O,,,,,,,
"1,123",O,,,,,,,
Venezuela,PLACE,,NAM,,,,,
Brazil,PLACE,,NAM,,,,,
:,O,,,,,,,
651,O,,,,,,,
Peru,PLACE,,NAM,,,,,
:,O,,,,,,,
"1,964",O,,,,,,,
Bolivia,PLACE,,NAM,,,,,
:,O,,,,,,,
547,O,,,,,,,
Chile,PLACE,,NAM,,,,,
:,O,,,,,,,
"2,233",O,,,,,,,
Argentina,PLACE,,NAM,,,,,
:,O,,,,,,,
"2,106",O,,,,,,,
Total,O,,,,,,,
:,O,,,,,,,
"15,921",O,,,,,,,
Lima,O,,,,,,,
to,O,,,,,,,
Cusco,O,,,,,,,
–,O,,,,,,,
dirt,O,,,,,,,
roads,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
Andes,O,,,,,,,
Thursday,O,,,,,,,
",",O,,,,,,,
November,O,,,,,,,
2nd,O,,,,,,,
",",O,,,,,,,
2006,O,,,,,,,
Leaving,MOTION,,,PATH,LEAVE,LITERAL,,
Lima,PLACE,,NAM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
biked,MOTION,,,COMPOUND,FOLLOW,LITERAL,,
south,MOTION_SIGNAL,,,,,,,PATH
along,MOTION_SIGNAL,,,,,,,PATH
Peruâ€,O,,,,,,,
™,O,,,,,,,
s,O,,,,,,,
desert,O,,,,,,,
coast,PATH,,NOM,,,,,
.,O,,,,,,,
Confronting,MOTION,,,PATH,HIT,LITERAL,,
headwinds,NONMOTION_EVENT,,,,,,,
and,O,,,,,,,
fog,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
decided,O,,,,,,,
to,O,,,,,,,
turn,MOTION,,,PATH,DEVIATE,LITERAL,,
inland,MOTION_SIGNAL,,,,,,,PATH
and,O,,,,,,,
followed,MOTION,,,PATH,FOLLOW,LITERAL,,
an,O,,,,,,,
impressive,O,,,,,,,
canyon,PATH,,NOM,,,,,
into,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
Andes,PATH,,NAM,,,,,
.,O,,,,,,,
Climbing,MOTION,,,COMPOUND,MOVE,LITERAL,,
above,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
