id,text,iso,link,role
s11,on,SPATIAL_SIGNAL,"['QSLINK', 'OLINK']","['trigger', 'trigger']"
pl12,land,PLACE,"['QSLINK', 'OLINK']","['landmark', 'landmark']"
no_id,and,O,,
s12,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl13,oceans,PLACE,['QSLINK'],['landmark']
no_id,.,O,,

no_id,We,O,,
no_id,simply,O,,
no_id,do,O,,
no_id,not,O,,
no_id,want,O,,
no_id,a,O,,
no_id,planet,O,,
no_id,with,O,,
no_id,these,O,,
no_id,problems,O,,
no_id,â€,O,,
no_id,“,O,,
no_id,why,O,,
no_id,should,O,,
no_id,we,O,,
no_id,tolerate,O,,
no_id,these,O,,
no_id,results,O,,
no_id,?,O,,

no_id,In,O,,
no_id,terms,O,,
no_id,of,O,,
no_id,getting,O,,
no_id,the,O,,
no_id,word,O,,
no_id,out,O,,
no_id,",",O,,
se32,I,SPATIAL_ENTITY,,
no_id,had,O,,
no_id,far,O,,
no_id,more,O,,
no_id,success,O,,
no_id,than,O,,
se33,I,SPATIAL_ENTITY,,
no_id,expected,O,,
no_id,.,O,,

se8,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
m1,visited,MOTION,['MOVELINK'],['trigger']
no_id,over,O,,
no_id,60,O,,
pl14,schools,PLACE,"['QSLINK', 'QSLINK', 'MOVELINK']","['landmark', 'landmark', 'goal']"
no_id,",",O,,
e5,giving,NONMOTION_EVENT,['QSLINK'],['trajector']
e6,talks,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,to,O,,
no_id,thousands,O,,
no_id,of,O,,
no_id,students,O,,
no_id,.,O,,

se34,I,SPATIAL_ENTITY,,
no_id,appeared,O,,
no_id,in,O,,
no_id,the,O,,
no_id,national,O,,
no_id,media,O,,
no_id,in,O,,
no_id,nearly,O,,
no_id,every,O,,
no_id,country,O,,
no_id,â€,O,,
no_id,“,O,,
no_id,whether,O,,
no_id,television,O,,
no_id,",",O,,
no_id,radio,O,,
no_id,",",O,,
no_id,or,O,,
no_id,newspapers,O,,
no_id,.,O,,

no_id,Thousands,O,,
no_id,have,O,,
no_id,followed,O,,
no_id,my,O,,
no_id,journey,O,,
no_id,on,O,,
no_id,this,O,,
no_id,site,O,,
no_id,.,O,,

no_id,This,O,,
no_id,success,O,,
no_id,combined,O,,
no_id,with,O,,
no_id,the,O,,
no_id,generosity,O,,
no_id,of,O,,
no_id,all,O,,
no_id,the,O,,
se10,people,SPATIAL_ENTITY,['MOVELINK'],['goal']
se11,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
m19,met,MOTION,"['OLINK', 'MOVELINK']","['trajector', 'trigger']"
s13,along,SPATIAL_SIGNAL,['OLINK'],['trigger']
no_id,the,O,,
p5,road,PATH,['OLINK'],['landmark']
no_id,leaves,O,,
se35,me,SPATIAL_ENTITY,,
no_id,feeling,O,,
no_id,optimistic,O,,
no_id,about,O,,
no_id,what,O,,
no_id,is,O,,
no_id,possible,O,,
no_id,.,O,,

no_id,In,O,,
no_id,a,O,,
no_id,few,O,,
no_id,days,O,,
se12,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,will,O,,
m11,return,MOTION,['MOVELINK'],['trigger']
ms3,to,MOTION_SIGNAL,,
no_id,the,O,,
pl15,United,PLACE,['MOVELINK'],['goal']
pl15,States,PLACE,['MOVELINK'],['goal']
no_id,",",O,,
no_id,where,O,,
se36,I,SPATIAL_ENTITY,,
no_id,am,O,,
no_id,sure,O,,
se37,I,SPATIAL_ENTITY,,
no_id,will,O,,
no_id,be,O,,
no_id,shocked,O,,
no_id,by,O,,
no_id,the,O,,
no_id,number,O,,
no_id,of,O,,
no_id,cars,O,,
no_id,and,O,,
no_id,size,O,,
no_id,of,O,,
no_id,houses,O,,
no_id,",",O,,
no_id,if,O,,
no_id,nothing,O,,
no_id,else,O,,
no_id,.,O,,

no_id,Many,O,,
se14,people,SPATIAL_ENTITY,['QSLINK'],['trajector']
se13,I,SPATIAL_ENTITY,,
no_id,have,O,,
e8,stayed,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,with,O,,
s14,on,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,this,O,,
p6,trip,PATH,['QSLINK'],['landmark']
no_id,",",O,,
no_id,especially,O,,
s15,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl16,countryside,PLACE,['QSLINK'],['landmark']
no_id,",",O,,
e10,live,NONMOTION_EVENT,['QSLINK'],['trajector']
s8,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,small,O,,
pl20,houses,PLACE,['QSLINK'],['landmark']
no_id,",",O,,
no_id,are,O,,
no_id,poor,O,,
no_id,",",O,,
no_id,own,O,,
no_id,no,O,,
no_id,car,O,,
no_id,",",O,,
no_id,and,O,,
no_id,have,O,,
no_id,little,O,,
no_id,healthcare,O,,
no_id,.,O,,

no_id,While,O,,
se38,they,SPATIAL_ENTITY,,
no_id,would,O,,
no_id,laugh,O,,
no_id,and,O,,
no_id,share,O,,
no_id,food,O,,
no_id,with,O,,
se39,me,SPATIAL_ENTITY,,
no_id,",",O,,
se40,many,SPATIAL_ENTITY,,
no_id,want,O,,
no_id,what,O,,
no_id,we,O,,
no_id,have,O,,
no_id,",",O,,
no_id,and,O,,
se41,they,SPATIAL_ENTITY,,
no_id,would,O,,
no_id,tell,O,,
se42,me,SPATIAL_ENTITY,,
no_id,so,O,,
no_id,.,O,,

se43,I,SPATIAL_ENTITY,,
no_id,am,O,,
no_id,left,O,,
no_id,with,O,,
no_id,a,O,,
no_id,desire,O,,
no_id,to,O,,
no_id,help,O,,
no_id,these,O,,
se44,people,SPATIAL_ENTITY,,
no_id,",",O,,
no_id,but,O,,
no_id,also,O,,
no_id,a,O,,
no_id,sad,O,,
no_id,feeling,O,,
no_id,that,O,,
no_id,we,O,,
no_id,can,O,,
no_id,not,O,,
no_id,all,O,,
no_id,be,O,,
no_id,rich,O,,
no_id,â€,O,,
no_id,“,O,,
no_id,under,O,,
no_id,our,O,,
no_id,current,O,,
no_id,system,O,,
no_id,",",O,,
no_id,being,O,,
no_id,rich,O,,
no_id,simply,O,,
no_id,uses,O,,
no_id,too,O,,
no_id,many,O,,
no_id,fossil,O,,
no_id,fuels,O,,
no_id,.,O,,

no_id,If,O,,
no_id,we,O,,
no_id,want,O,,
no_id,the,O,,
no_id,world,O,,
no_id,to,O,,
no_id,be,O,,
no_id,wealthy,O,,
no_id,",",O,,
no_id,we,O,,
no_id,must,O,,
no_id,first,O,,
no_id,figure,O,,
no_id,out,O,,
no_id,how,O,,
no_id,to,O,,
no_id,be,O,,
no_id,rich,O,,
no_id,and,O,,
no_id,not,O,,
no_id,produce,O,,
no_id,so,O,,
no_id,many,O,,
no_id,greenhouse,O,,
no_id,gasses,O,,
no_id,.,O,,

no_id,That,O,,
no_id,is,O,,
no_id,our,O,,
no_id,challenge,O,,
no_id,.,O,,

se25,I,SPATIAL_ENTITY,,
no_id,ask,O,,
no_id,you,O,,
no_id,all,O,,
no_id,now,O,,
no_id,to,O,,
no_id,turn,O,,
no_id,your,O,,
no_id,eyes,O,,
no_id,to,O,,
no_id,the,O,,
no_id,next,O,,
no_id,project,O,,
no_id,",",O,,
m8,Ride,MOTION,['MOVELINK'],['trigger']
no_id,for,O,,
no_id,Climate,O,,
no_id,USA,O,,
no_id,",",O,,
no_id,which,O,,
no_id,my,O,,
ms9,riding,MOTION_SIGNAL,,
se23,partner,SPATIAL_ENTITY,,
no_id,for,O,,
no_id,that,O,,
m21,trip,MOTION,['MOVELINK'],['trigger']
no_id,",",O,,
se24,Bill,SPATIAL_ENTITY,,
se24,Bradlee,SPATIAL_ENTITY,,
no_id,",",O,,
no_id,along,O,,
no_id,with,O,,
no_id,a,O,,
no_id,few,O,,
no_id,excellent,O,,
no_id,volunteers,O,,
no_id,",",O,,
no_id,have,O,,
no_id,been,O,,
no_id,assiduously,O,,
no_id,organizing,O,,
no_id,while,O,,
se15,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
m13,biked,MOTION,['MOVELINK'],['trigger']
no_id,.,O,,

m12,It,MOTION,,
no_id,will,O,,
no_id,be,O,,
no_id,a,O,,
m15,journey,MOTION,['MOVELINK'],['trigger']
ms0,around,MOTION_SIGNAL,,
no_id,the,O,,
pl17,United,PLACE,['MOVELINK'],['landmark']
pl17,States,PLACE,['MOVELINK'],['landmark']
no_id,to,O,,
no_id,promote,O,,
no_id,solutions,O,,
no_id,on,O,,
no_id,global,O,,
no_id,warming,O,,
no_id,",",O,,
no_id,and,O,,
se16,we,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,will,O,,
ms8,start,MOTION_SIGNAL,,
ms8,in,MOTION_SIGNAL,,
s16,in,SPATIAL_SIGNAL,,
pl18,"Boston,",PLACE,,
pl18,Massachusetts,PLACE,,
no_id,Massachusetts,O,,
no_id,on,O,,
no_id,April,O,,
no_id,21st,O,,
no_id,.,O,,

no_id,It,O,,
no_id,is,O,,
no_id,a,O,,
no_id,project,O,,
no_id,that,O,,
se45,I,SPATIAL_ENTITY,,
no_id,deeply,O,,
no_id,believe,O,,
no_id,in,O,,
no_id,",",O,,
no_id,as,O,,
no_id,it,O,,
no_id,is,O,,
no_id,clear,O,,
no_id,that,O,,
no_id,the,O,,
no_id,U.S.,O,,
no_id,must,O,,
no_id,take,O,,
no_id,serious,O,,
no_id,action,O,,
no_id,if,O,,
no_id,the,O,,
no_id,world,O,,
no_id,is,O,,
no_id,to,O,,
no_id,succeed,O,,
no_id,.,O,,

no_id,You,O,,
no_id,can,O,,
no_id,contribute,O,,
no_id,to,O,,
no_id,this,O,,
no_id,project,O,,
no_id,here,O,,
no_id,",",O,,
no_id,or,O,,
no_id,check,O,,
no_id,our,O,,
no_id,schedule,O,,
no_id,to,O,,
no_id,see,O,,
no_id,if,O,,
se17,we,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,are,O,,
m16,biking,MOTION,['MOVELINK'],['trigger']
no_id,near,O,,
se18,you,SPATIAL_ENTITY,['MOVELINK'],['landmark']
no_id,.,O,,

no_id,Now,O,,
no_id,",",O,,
no_id,though,O,,
no_id,",",O,,
m7,Ride,MOTION,['MOVELINK'],['trigger']
no_id,for,O,,
no_id,Climate,O,,
no_id,The,O,,
no_id,Americas,O,,
no_id,is,O,,
no_id,over,O,,
no_id,.,O,,

no_id,This,O,,
no_id,is,O,,
no_id,the,O,,
no_id,last,O,,
no_id,entry,O,,
no_id,in,O,,
no_id,these,O,,
no_id,journals,O,,
no_id,–,O,,
no_id,all,O,,
no_id,future,O,,
no_id,entries,O,,
no_id,will,O,,
no_id,be,O,,
no_id,found,O,,
no_id,on,O,,
no_id,the,O,,
m17,Ride,MOTION,['MOVELINK'],['trigger']
no_id,for,O,,
no_id,Climate,O,,
no_id,USA,O,,
no_id,blog,O,,
no_id,.,O,,

no_id,Thank,O,,
no_id,you,O,,
no_id,again,O,,
no_id,to,O,,
no_id,everyone,O,,
no_id,who,O,,
no_id,was,O,,
no_id,a,O,,
no_id,part,O,,
no_id,of,O,,
no_id,this,O,,
no_id,journey,O,,
no_id,",",O,,
no_id,from,O,,
no_id,those,O,,
no_id,of,O,,
no_id,you,O,,
se29,I,SPATIAL_ENTITY,,
no_id,stayed,O,,
s20,with,SPATIAL_SIGNAL,,
no_id,to,O,,
no_id,those,O,,
no_id,of,O,,
no_id,you,O,,
no_id,who,O,,
no_id,simply,O,,
no_id,sent,O,,
no_id,a,O,,
no_id,small,O,,
no_id,email,O,,
no_id,of,O,,
no_id,support,O,,
no_id,.,O,,

se46,I,SPATIAL_ENTITY,,
no_id,hope,O,,
se21,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,have,O,,
no_id,given,O,,
no_id,you,O,,
no_id,a,O,,
no_id,bit,O,,
no_id,of,O,,
no_id,a,O,,
no_id,sense,O,,
no_id,of,O,,
no_id,what,O,,
no_id,it,O,,
no_id,is,O,,
no_id,like,O,,
no_id,to,O,,
m18,cross,MOTION,['MOVELINK'],['trigger']
no_id,the,O,,
pl21,Americas,PLACE,"['QSLINK', 'QSLINK', 'OLINK']","['landmark', 'landmark', 'landmark']"
no_id,one,O,,
pl22,village,PLACE,,
no_id,at,O,,
no_id,a,O,,
no_id,time,O,,
no_id,",",O,,
no_id,and,O,,
no_id,made,O,,
no_id,you,O,,
no_id,feel,O,,
no_id,a,O,,
no_id,little,O,,
no_id,bit,O,,
no_id,connected,O,,
no_id,to,O,,
no_id,the,O,,
no_id,many,O,,
se27,people,SPATIAL_ENTITY,,
no_id,who,O,,
e11,live,NONMOTION_EVENT,['QSLINK'],['trajector']
s17,across,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,these,O,,
pl1,continents,PLACE,['QSLINK'],['landmark']
no_id,.,O,,

no_id,See,O,,
no_id,you,O,,
no_id,at,O,,
m25,Ride,MOTION,['MOVELINK'],['trigger']
no_id,for,O,,
no_id,Climate,O,,
no_id,USA,O,,
no_id,",",O,,
se28,David,SPATIAL_ENTITY,,
no_id,Thanks,O,,
no_id,to,O,,
no_id,my,O,,
no_id,excellent,O,,
no_id,sponsors,O,,
no_id,:,O,,
no_id,Tarptent,O,,
no_id,",",O,,
no_id,Mike,O,,
no_id,’s,O,,
no_id,Bikes,O,,
no_id,of,O,,
pl24,Palo,PLACE,,
pl24,Alto,PLACE,,
no_id,",",O,,
no_id,Chaco,O,,
no_id,",",O,,
no_id,South,O,,
no_id,American,O,,
no_id,Explorer,O,,
no_id,’s,O,,
no_id,Club,O,,
no_id,",",O,,
no_id,the,O,,
no_id,bomberos,O,,
no_id,of,O,,
pl25,Latin,PLACE,,
pl25,America,PLACE,,
no_id,",",O,,
no_id,and,O,,
no_id,everyone,O,,
no_id,who,O,,
no_id,helped,O,,
no_id,with,O,,
no_id,this,O,,
no_id,trip,O,,
no_id,.,O,,

no_id,Miles,O,,
no_id,by,O,,
no_id,Country,O,,
no_id,—,O,,
no_id,—,O,,
no_id,—,O,,
no_id,—,O,,
no_id,—,O,,
pl29,USA,PLACE,,
no_id,(,O,,
pl30,California,PLACE,,
no_id,),O,,
no_id,:,O,,
no_id,853,O,,
pl31,Mexico,PLACE,,
no_id,:,O,,
no_id,"3,052",O,,
pl32,Guatemala,PLACE,,
no_id,:,O,,
no_id,130,O,,
pl33,Belize,PLACE,,
no_id,:,O,,
no_id,339,O,,
pl34,Honduras,PLACE,,
no_id,:,O,,
no_id,463,O,,
pl35,El,PLACE,,
pl35,Salvador,PLACE,,
no_id,:,O,,
no_id,225,O,,
pl36,Nicaragua,PLACE,,
no_id,:,O,,
no_id,299,O,,
pl37,Costa,PLACE,,
pl37,Rica,PLACE,,
no_id,:,O,,
no_id,404,O,,
pl38,Panama,PLACE,,
no_id,:,O,,
no_id,344,O,,
pl39,Colombia,PLACE,,
no_id,:,O,,
no_id,"1,123",O,,
pl40,Venezuela,PLACE,,
pl41,Brazil,PLACE,,
no_id,:,O,,
no_id,651,O,,
pl42,Peru,PLACE,,
no_id,:,O,,
no_id,"1,964",O,,
pl47,Bolivia,PLACE,,
no_id,:,O,,
no_id,547,O,,
pl48,Chile,PLACE,,
no_id,:,O,,
no_id,"2,233",O,,
pl49,Argentina,PLACE,,
no_id,:,O,,
no_id,"2,106",O,,
no_id,Total,O,,
no_id,:,O,,
no_id,"15,921",O,,
no_id,Lima,O,,
no_id,to,O,,
no_id,Cusco,O,,
no_id,–,O,,
no_id,dirt,O,,
no_id,roads,O,,
no_id,in,O,,
no_id,the,O,,
no_id,Andes,O,,
no_id,Thursday,O,,
no_id,",",O,,
no_id,November,O,,
no_id,2nd,O,,
no_id,",",O,,
no_id,2006,O,,
m0,Leaving,MOTION,['MOVELINK'],['trigger']
pl0,Lima,PLACE,,
no_id,",",O,,
se0,I,SPATIAL_ENTITY,"['MOVELINK', 'MOVELINK']","['mover', 'mover']"
m1,biked,MOTION,['MOVELINK'],['trigger']
ms9,south,MOTION_SIGNAL,,
ms7,along,MOTION_SIGNAL,,
no_id,Peruâ€,O,,
no_id,™,O,,
no_id,s,O,,
no_id,desert,O,,
p0,coast,PATH,,
no_id,.,O,,

m21,Confronting,MOTION,['MOVELINK'],['trigger']
e0,headwinds,NONMOTION_EVENT,['MOVELINK'],['goal']
no_id,and,O,,
se29,fog,SPATIAL_ENTITY,,
no_id,",",O,,
se1,I,SPATIAL_ENTITY,"['MOVELINK', 'MOVELINK', 'MOVELINK']","['mover', 'mover', 'mover']"
no_id,decided,O,,
no_id,to,O,,
m2,turn,MOTION,['MOVELINK'],['trigger']
ms10,inland,MOTION_SIGNAL,,
no_id,and,O,,
m3,followed,MOTION,['MOVELINK'],['trigger']
no_id,an,O,,
no_id,impressive,O,,
p1,canyon,PATH,,
ms0,into,MOTION_SIGNAL,,
no_id,the,O,,
p2,Andes,PATH,['MOVELINK'],['goal']
no_id,.,O,,

m4,Climbing,MOTION,"['OLINK', 'MOVELINK']","['trajector', 'trigger']"
s4,above,SPATIAL_SIGNAL,['OLINK'],['trigger']
me1,"13,000",MEASURE,,
me1,feet,MEASURE,,
no_id,",",O,,
se2,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,found,O,,
no_id,the,O,,
pl3,land,PLACE,['QSLINK'],['landmark']
no_id,was,O,,
e5,grazed,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,by,O,,
no_id,llamas,O,,
no_id,and,O,,
no_id,alpaca,O,,
no_id,",",O,,
no_id,and,O,,
no_id,one,O,,
no_id,night,O,,
se4,I,SPATIAL_ENTITY,,
no_id,even,O,,
e6,camped,NONMOTION_EVENT,['QSLINK'],['trajector']
s1,next,SPATIAL_SIGNAL,['QSLINK'],['trigger']
s1,to,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,a,O,,
se3,flock,SPATIAL_ENTITY,['QSLINK'],['landmark']
no_id,of,O,,
no_id,llamas,O,,
no_id,(,O,,
no_id,video,O,,
no_id,and,O,,
no_id,photo,O,,
no_id,bottom,O,,
no_id,left,O,,
no_id,and,O,,
no_id,center,O,,
no_id,),O,,
no_id,.,O,,

no_id,After,O,,
e7,spending,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,a,O,,
no_id,few,O,,
no_id,days,O,,
s19,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl7,city,PLACE,,
no_id,of,O,,
pl8,Ayacucho,PLACE,"['QSLINK', 'QSLINK']","['landmark', 'landmark']"
no_id,(,O,,
s6,where,SPATIAL_SIGNAL,['QSLINK'],['trigger']
se5,I,SPATIAL_ENTITY,,
e8,visited,NONMOTION_EVENT,"['QSLINK', 'QSLINK']","['trajector', 'trajector']"
pl9,Institucion,PLACE,['QSLINK'],['landmark']
pl9,Educativo,PLACE,['QSLINK'],['landmark']
pl9,Luis,PLACE,['QSLINK'],['landmark']
pl9,Carranta,PLACE,['QSLINK'],['landmark']
no_id,),O,,
no_id,",",O,,
se6,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
m8,continued,MOTION,['MOVELINK'],['trigger']
ms1,on,MOTION_SIGNAL,,
no_id,",",O,,
no_id,this,O,,
no_id,time,O,,
ms13,on,MOTION_SIGNAL,,
no_id,one,O,,
no_id,lane,O,,
no_id,dirt,O,,
p3,roads,PATH,,
ms2,through,MOTION_SIGNAL,,
no_id,the,O,,
p5,Andes,PATH,['MOVELINK'],['landmark']
no_id,.,O,,

no_id,People,O,,
e9,live,NONMOTION_EVENT,"['QSLINK', 'OLINK']","['trajector', 'trajector']"
s8,along,SPATIAL_SIGNAL,"['QSLINK', 'OLINK']","['trigger', 'trigger']"
no_id,these,O,,
p4,roads,PATH,"['QSLINK', 'OLINK']","['landmark', 'landmark']"
no_id,â€,O,,
no_id,“,O,,
no_id,every,O,,
pl1,inch,PLACE,"['QSLINK', 'QSLINK']","['landmark', 'landmark']"
no_id,of,O,,
no_id,land,O,,
no_id,that,O,,
no_id,can,O,,
no_id,be,O,,
e10,farmed,NONMOTION_EVENT,['QSLINK'],['trajector']
s9,in,SPATIAL_SIGNAL,['QSLINK'],['trigger']
no_id,the,O,,
pl11,mountains,PLACE,['QSLINK'],['landmark']
no_id,is,O,,
e1,farmed,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,or,O,,
e2,grazed,NONMOTION_EVENT,['QSLINK'],['trajector']
no_id,.,O,,

no_id,These,O,,
no_id,people,O,,
no_id,donâ€,O,,
no_id,™,O,,
no_id,t,O,,
no_id,often,O,,
no_id,see,O,,
no_id,foreigners,O,,
no_id,",",O,,
no_id,and,O,,
no_id,everyone,O,,
no_id,wanted,O,,
no_id,to,O,,
no_id,talk,O,,
no_id,to,O,,
se7,me,SPATIAL_ENTITY,,
no_id,.,O,,

no_id,Everyone,O,,
no_id,along,O,,
no_id,this,O,,
no_id,road,O,,
no_id,speaks,O,,
no_id,Quechua,O,,
no_id,",",O,,
no_id,a,O,,
no_id,native,O,,
no_id,tongue,O,,
no_id,",",O,,
no_id,as,O,,
no_id,their,O,,
no_id,first,O,,
no_id,language,O,,
no_id,",",O,,
no_id,yet,O,,
no_id,they,O,,
no_id,almost,O,,
no_id,all,O,,
no_id,also,O,,
no_id,speak,O,,
no_id,Spanish,O,,
no_id,.,O,,

se17,I,SPATIAL_ENTITY,,
no_id,learned,O,,
no_id,a,O,,
no_id,few,O,,
no_id,useful,O,,
no_id,phrases,O,,
no_id,in,O,,
no_id,Quechua,O,,
no_id,(,O,,
no_id,â€˜I,O,,
no_id,am,O,,
no_id,27,O,,
no_id,years,O,,
no_id,oldâ€,O,,
no_id,™,O,,
no_id,",",O,,
no_id,â€˜I,O,,
m9,come,MOTION,['MOVELINK'],['trigger']
ms3,from,MOTION_SIGNAL,,
no_id,the,O,,
pl12,United,PLACE,,
pl12,States,PLACE,,
no_id,™,O,,
no_id,",",O,,
no_id,â€˜I,O,,
no_id,am,O,,
no_id,hungryâ€,O,,
no_id,™,O,,
no_id,",",O,,
no_id,â€˜you,O,,
no_id,are,O,,
no_id,prettyâ€,O,,
no_id,™,O,,
no_id,),O,,
no_id,",",O,,
no_id,and,O,,
no_id,found,O,,
no_id,these,O,,
no_id,extremely,O,,
no_id,useful,O,,
no_id,in,O,,
e11,making,NONMOTION_EVENT,"['QSLINK', 'OLINK']","['trajector', 'trajector']"
no_id,friends,O,,
s0,along,SPATIAL_SIGNAL,"['QSLINK', 'OLINK']","['trigger', 'trigger']"
no_id,the,O,,
p7,road,PATH,"['QSLINK', 'OLINK']","['landmark', 'landmark']"
no_id,.,O,,

m10,Biking,MOTION,['MOVELINK'],['trigger']
ms4,by,MOTION_SIGNAL,,
no_id,one,O,,
pl13,school,PLACE,['MOVELINK'],['landmark']
no_id,",",O,,
no_id,a,O,,
no_id,number,O,,
no_id,of,O,,
no_id,the,O,,
se11,students,SPATIAL_ENTITY,['MOVELINK'],['mover']
m11,rushed,MOTION,['MOVELINK'],['trigger']
ms5,out,MOTION_SIGNAL,,
ms5,of,MOTION_SIGNAL,,
no_id,their,O,,
e3,recess,NONMOTION_EVENT,,
no_id,to,O,,
no_id,talk,O,,
no_id,to,O,,
se18,me,SPATIAL_ENTITY,,
no_id,",",O,,
no_id,and,O,,
se12,I,SPATIAL_ENTITY,['MOVELINK'],['mover']
no_id,talked,O,,
no_id,to,O,,
no_id,them,O,,
no_id,about,O,,
no_id,my,O,,
no_id,project,O,,
no_id,.,O,,

no_id,The,O,,
no_id,biggest,O,,
no_id,environmental,O,,
no_id,problems,O,,
no_id,here,O,,
no_id,",",O,,
se19,I,SPATIAL_ENTITY,,
no_id,think,O,,
no_id,",",O,,
no_id,are,O,,
no_id,deforestation,O,,
no_id,and,O,,
no_id,poor,O,,
no_id,trash,O,,
no_id,disposal,O,,
no_id,.,O,,

no_id,Click,O,,
no_id,on,O,,
no_id,the,O,,
no_id,video,O,,
no_id,on,O,,
no_id,the,O,,
no_id,right,O,,
no_id,",",O,,
no_id,and,O,,
no_id,you,O,,
no_id,can,O,,
no_id,see,O,,
no_id,students,O,,
no_id,saying,O,,
no_id,â€˜take,O,,
no_id,care,O,,
no_id,of,O,,
no_id,the,O,,
no_id,environmentâ€,O,,
no_id,™,O,,
no_id,in,O,,
no_id,Quechua,O,,
no_id,.,O,,

no_id,People,O,,
no_id,have,O,,
no_id,little,O,,
no_id,money,O,,
no_id,along,O,,
no_id,this,O,,
no_id,road,O,,
no_id,.,O,,

no_id,The,O,,
no_id,most,O,,
no_id,people,O,,
no_id,make,O,,
no_id,in,O,,
no_id,a,O,,
no_id,given,O,,
no_id,day,O,,
no_id,here,O,,
no_id,is,O,,
no_id,about,O,,
no_id,10,O,,
no_id,soles,O,,
no_id,",",O,,
no_id,or,O,,
no_id,3,O,,
no_id,dollars,O,,
no_id,",",O,,
no_id,with,O,,
no_id,many,O,,
no_id,making,O,,
no_id,far,O,,
no_id,less,O,,
no_id,.,O,,

no_id,Some,O,,
no_id,people,O,,
no_id,beg,O,,
no_id,for,O,,
no_id,money,O,,
no_id,",",O,,
no_id,and,O,,
no_id,people,O,,
no_id,always,O,,
no_id,ask,O,,
se20,me,SPATIAL_ENTITY,,
no_id,about,O,,
no_id,money,O,,
no_id,â€,O,,
no_id,“,O,,
no_id,how,O,,
no_id,much,O,,
no_id,does,O,,
no_id,my,O,,
no_id,bike,O,,
no_id,cost,O,,
no_id,?,O,,

no_id,how,O,,
no_id,much,O,,
no_id,can,O,,
no_id,you,O,,
no_id,make,O,,
no_id,in,O,,
no_id,the,O,,
pl6,U.S.,PLACE,,
no_id,?,O,,

no_id,â€,O,,
no_id,“,O,,
no_id,and,O,,
no_id,these,O,,
no_id,are,O,,
no_id,my,O,,
no_id,least,O,,
no_id,favorite,O,,
no_id,questions,O,,
no_id,.,O,,

se22,I,SPATIAL_ENTITY,,
no_id,never,O,,
no_id,tell,O,,
no_id,them,O,,
no_id,how,O,,
no_id,much,O,,
no_id,my,O,,
no_id,bike,O,,
no_id,costs,O,,
no_id,(,O,,
se23,I,SPATIAL_ENTITY,,
no_id,now,O,,
no_id,reply,O,,
no_id,with,O,,
no_id,â€˜how,O,,
no_id,much,O,,
no_id,does,O,,
no_id,your,O,,
no_id,best,O,,
no_id,friend,O,,
no_id,cost?â€,O,,
no_id,™,O,,
no_id,),O,,
no_id,",",O,,
no_id,but,O,,
no_id,it,O,,
no_id,is,O,,
no_id,hard,O,,
no_id,to,O,,
no_id,be,O,,
no_id,fully,O,,
no_id,comfortable,O,,
no_id,knowing,O,,
no_id,that,O,,
no_id,my,O,,
no_id,gear,O,,
no_id,cost,O,,
no_id,far,O,,
no_id,more,O,,
no_id,than,O,,
no_id,it,O,,
no_id,costs,O,,
no_id,to,O,,
no_id,make,O,,
no_id,their,O,,
no_id,houses,O,,
no_id,.,O,,

no_id,Everyone,O,,
se25,I,SPATIAL_ENTITY,,
no_id,stayed,O,,
no_id,with,O,,
no_id,seems,O,,
no_id,to,O,,
no_id,have,O,,
no_id,enough,O,,
no_id,to,O,,
no_id,eat,O,,
no_id,(,O,,
no_id,and,O,,
no_id,often,O,,
no_id,share,O,,
no_id,it,O,,
no_id,with,O,,
se30,me,SPATIAL_ENTITY,,
no_id,),O,,
no_id,",",O,,
no_id,but,O,,
no_id,",",O,,
no_id,one,O,,
no_id,man,O,,
no_id,whose,O,,
pl14,house,PLACE,"['QSLINK', 'OLINK']","['landmark', 'landmark']"
se14,I,SPATIAL_ENTITY,,
e12,camped,NONMOTION_EVENT,"['QSLINK', 'OLINK']","['trajector', 'trajector']"
s11,next,SPATIAL_SIGNAL,"['QSLINK', 'OLINK']","['trigger', 'trigger']"
